"sgID","gene_TSS","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CCNK_+_99969490.23-P2","CCNK__P2",3239.54253114792,0.0509078459715671,0.0938789931012093,0.542270898844049,0.58763190002091,0.737980758223795
"CCNK__P2__primarysecondary__RVS__15","CCNK__P2",2683.05768808617,0.0625980396677665,0.126030358008262,0.496690167805941,0.619407556997527,0.762643241057586
"CCNK__P2__primarysecondary__RVS__59","CCNK__P2",1929.88737607119,-0.105991295883183,0.0949969674883145,-1.11573346692588,0.264536240590859,0.438839201240584
"CCNK__P2__primarysecondary__RVS__60","CCNK__P2",1955.88323492085,0.0938184157307168,0.109770474123426,0.854678058739429,0.392729400567627,0.570840556009638
"CCNK__P2__primarysecondary__RVS__62","CCNK__P2",2579.59139529596,-0.00144302394666053,0.0841701963755148,-0.0171441199949523,0.98632164140989,0.993193890783274
"CCNK__P2__primarysecondary__RVS__94","CCNK__P2",2387.73706262469,0.092562002504601,0.108173373780822,0.85568194158525,0.392173731549559,0.570611306174963
"CCNK__P2__primarysecondary__RVS__100","CCNK__P2",2819.97939111183,0.00662522099587797,0.0860857660047816,0.076960702138725,0.938654807358456,0.968150244956533
"CCR6__ENST00000400926.2__secondary__RVS__51","CCR6__ENST00000400926.2",2361.05659561504,0.117734014269524,0.134717573471333,0.87393211765781,0.382155222600407,0.561433624706378
"CCR6__ENST00000400926.2__secondary__FWD__29","CCR6__ENST00000400926.2",2591.11648203309,-0.0364157984685548,0.110034650551711,-0.330948462924786,0.740683414499796,0.852393332850193
"CCR6_-_167525332.23-ENST00000400926.2","CCR6__ENST00000400926.2",2347.5889999203,-0.460081881475089,0.266813306627645,-1.72435883086282,0.0846430848243307,0.190397125395586
"CCR6_-_167525302.23-ENST00000400926.2","CCR6__ENST00000400926.2",2646.33026635793,-0.0110314852987075,0.0888135141707782,-0.124209535020709,0.901149372850295,0.94739644240757
"CCR6_-_167525312.23-ENST00000400926.2","CCR6__ENST00000400926.2",2061.3772317209,0.287586825830151,0.139309640942163,2.06437130901477,0.0389825246240262,0.101388070355747
"CCR6__ENST00000400926.2__secondary__FWD__28","CCR6__ENST00000400926.2",2275.54611115616,-0.0795530181780529,0.108527469838669,-0.733021955605453,0.463545038451832,0.638804546871596
"CCR6__ENST00000400926.2__secondary__RVS__52","CCR6__ENST00000400926.2",2288.41379915036,0.0210415095234637,0.0776422946446085,0.271005765862238,0.786386597638457,0.880720842472034
"CCR6__ENST00000400926.2__secondary__FWD__47","CCR6__ENST00000400926.2",2057.29741716116,-0.0729463538392661,0.107149414004278,-0.680790973213846,0.496003762605284,0.664012779387109
"CCS__P1P2__secondary__RVS__48","CCS__P1P2",2044.27143769205,-0.388440985719951,0.273168703975328,-1.4219820208798,0.155031470384534,0.299296125804679
"CCS__P1P2__secondary__FWD__33","CCS__P1P2",1466.80865190711,-0.446499950691288,0.235733503590397,-1.8940877893501,0.0582133582208167,0.140463480601088
"CCS__P1P2__secondary__RVS__25","CCS__P1P2",1496.80262357662,-0.677094899241604,0.29257742758108,-2.31424175418989,0.0206544647861239,0.059311145469762
"CCS_-_66360735.23-P1P2","CCS__P1P2",1830.33512176017,-0.435527027894213,0.207414627919066,-2.09978935557118,0.0357473750233644,0.0946510818542876
"CCS_-_66360717.23-P1P2","CCS__P1P2",1387.85520619856,-0.543031847522549,0.283403363139312,-1.91610939795239,0.0553511723298202,0.135003879513765
"CCS_+_66361074.23-P1P2","CCS__P1P2",2015.89240832495,-0.337609215381173,0.184902778604677,-1.82587421308029,0.0678692112911032,0.159393056738237
"CCS_-_66361089.23-P1P2","CCS__P1P2",2101.69757389648,-0.48478388295622,0.247143458770994,-1.96154850857463,0.0498150721473573,0.124096515810689
"CCS__P1P2__secondary__FWD__50","CCS__P1P2",1909.7393852121,-0.0433687442516304,0.127287132078684,-0.340715856688651,0.73331750028231,0.847745147472971
"CD22__P1P2__primarysecondary__FWD__457","CD22__P1P2",2478.10549654623,-0.0666497797139594,0.0719670476081549,-0.926115242032064,0.354386093706211,0.534005687108192
"CD22__P1P2__primarysecondary__RVS__456","CD22__P1P2",2413.67615672161,-0.089089077936551,0.138586124031141,-0.642842698425798,0.520326174035902,0.684647145425961
"CD22__P1P2__primarysecondary__RVS__472","CD22__P1P2",2966.78797696734,0.0412869057358633,0.111858662965378,0.3690988667426,0.712054033615648,0.832883798157758
"CD22__P1P2__primarysecondary__RVS__4","CD22__P1P2",2378.89715296936,-0.0153253320663529,0.0877569374586588,-0.174633852435569,0.861367346913005,0.927065773578316
"CD22__P1P2__primarysecondary__RVS__62","CD22__P1P2",2468.63910495146,0.0989394126403694,0.132036199989271,0.749335505326637,0.453655012906218,0.630306429606772
"CD22__P1P2__primarysecondary__FWD__70","CD22__P1P2",2746.38648746267,-0.0318401399348829,0.0915623008743155,-0.347742898887925,0.728033276276899,0.844130718924218
"CD22__P1P2__primarysecondary__FWD__63","CD22__P1P2",1845.84757019748,0.197869009537031,0.114751633334275,1.72432412321865,0.0846493467755857,0.190397125395586
"CD22__P1P2__primarysecondary__FWD__38","CD22__P1P2",3074.2627347465,-0.0229372742958764,0.0828616351090218,-0.276814164549102,0.781922804285203,0.877940458475606
"CD22_+_35820536.23-P1P2","CD22__P1P2",1279.19645760137,-2.28709926667154,0.393095742180808,-5.81817359298583,5.94940989953208e-09,5.46566755760618e-08
"CD22_+_35820521.23-P1P2","CD22__P1P2",2530.24929917033,-0.0230048105291141,0.105023221154394,-0.219044990967234,0.826615000943716,0.906332917564553
"CD22__P1P2__primarysecondary__RVS__35","CD22__P1P2",2841.13163398221,0.0965009863503234,0.0740403788656508,1.30335619332024,0.192453184822285,0.34989188671314
"CD8B__87088218__FWD__36","CD8B__87088218",2378.91113908687,0.156182171428049,0.0722142932285178,2.16275981451234,0.0305596578853587,0.082748648574924
"CD8B__87088218__FWD__42","CD8B__87088218",2387.16668601422,0.119681181833945,0.118009275327446,1.01416758557206,0.310502792831849,0.490873231508702
"CD8B__87088218__FWD__118","CD8B__87088218",1699.2660901468,-0.00359881828482999,0.130020959961019,-0.0276787549169683,0.977918368331422,0.987901717163644
"CD8B__87088218__RVS__119","CD8B__87088218",2295.54943183663,0.0402208762228016,0.0758776721121862,0.530075252748061,0.59605975643288,0.744920833962258
"CD8B__87088218__FWD__119","CD8B__87088218",1979.45583553246,0.17134711295089,0.127557920121075,1.34328870201279,0.17917850900466,0.33253979977116
"CD8B__87088218__FWD__237","CD8B__87088218",1988.68701282471,-0.0391411276967175,0.101194073829243,-0.386792686721605,0.698909691799179,0.82380310963986
"CD8B__87088218__FWD__384","CD8B__87088218",2777.91561695837,0.0905374839863145,0.0907484604872675,0.997675150632636,0.31843690666689,0.498290977255251
"CD8B__87088218__FWD__461","CD8B__87088218",2659.29277803036,0.166236984711425,0.0949460240066751,1.75085777893909,0.0799704110488572,0.181858499339146
"CD99L2__P1P2__primary__RVS__67","CD99L2__P1P2",2888.64414112973,0.230311790708235,0.105534722419015,2.18233189446224,0.0290850467273711,0.0794220269207937
"CD99L2__P1P2__primary__FWD__84","CD99L2__P1P2",2321.6245897923,0.000720777644797232,0.0785684587702842,0.00917388041051712,0.992680405127558,0.99741873641695
"CD99L2__P1P2__primary__RVS__68","CD99L2__P1P2",2570.11461862676,0.0430008353084993,0.0952712905780272,0.451351451708126,0.651736267567213,0.789931440587473
"CD99L2__P1P2__primary__RVS__97","CD99L2__P1P2",1730.67759025094,-0.510136560292189,0.249162518213359,-2.04740489841797,0.0406183458257772,0.104854023628632
"CD99L2_-_150066903.23-P1P2","CD99L2__P1P2",2550.37534140718,0.0599568000863785,0.117322884765784,0.511040963628474,0.609322373267364,0.7556464527238
"CD99L2_-_150067123.23-P1P2","CD99L2__P1P2",1787.01722989972,0.59954725793345,0.221654206778117,2.70487651305268,0.00683297852594354,0.0227288667353869
"CD99L2_+_150066704.23-P1P2","CD99L2__P1P2",2910.86862264716,0.139724787739212,0.0840432918240561,1.66253349561468,0.096405853064776,0.210294632851143
"CD99L2_-_150067120.23-P1P2","CD99L2__P1P2",629.446243414059,-3.16174851244986,0.40759987376204,-7.75699090205242,8.6968165760377e-15,2.12654734610538e-13
"CDC26_+_116037488.23-P1P2","CDC26__P1P2",859.918812121086,-3.46607097741501,0.392833040428991,-8.82326744621558,1.11167418215936e-18,4.41161520731518e-17
"CDC26_-_116037444.23-P1P2","CDC26__P1P2",922.13074609666,-2.87346698585534,0.326142982886176,-8.81045166272419,1.24642627048254e-18,4.9261818681969e-17
"CDC26_+_116037639.23-P1P2","CDC26__P1P2",858.397042840018,-3.14138244585158,0.356596647457597,-8.80934374523282,1.25880621247525e-18,4.95488640463329e-17
"CDC26__P1P2__secondary__FWD__68","CDC26__P1P2",2536.07359114686,-0.0423294616364574,0.157746385939707,-0.268338709532378,0.788438612522404,0.880864322724639
"CDC26__P1P2__secondary__FWD__67","CDC26__P1P2",2764.26080334501,0.00554802158278002,0.0758708176001086,0.0731245788337476,0.941706982932674,0.970058374014584
"CDC26__P1P2__secondary__FWD__66","CDC26__P1P2",1451.06202369261,-1.77463154508648,0.387914330380629,-4.5748027492183,4.76668863500899e-06,2.75557289867415e-05
"CDC26__P1P2__secondary__FWD__44","CDC26__P1P2",589.053261386155,-5.09413659370581,0.50684662235524,-10.0506472155898,9.12660215265734e-24,7.82060961452929e-22
"CDC26__P1P2__secondary__RVS__30","CDC26__P1P2",1664.94573928432,-1.30510186244122,0.272504701130365,-4.78928200881519,1.67379116263115e-06,1.04563353727468e-05
"CDC42EP5_+_54984398.23-P1P2","CDC42EP5__P1P2",2466.94225286218,0.0380928882414789,0.0991781436402191,0.3840855136356,0.700915068023337,0.825162383424921
"CDC42EP5__P1P2__secondary__FWD__52","CDC42EP5__P1P2",1198.36851745419,-1.3104299632508,0.273099574943401,-4.79835958559211,1.59970394339002e-06,1.00388420504508e-05
"CDC42EP5__P1P2__secondary__RVS__61","CDC42EP5__P1P2",3028.37488694533,0.0335516253361735,0.090481391172755,0.37081243890375,0.710777235944192,0.832018372297826
"CDC42EP5__P1P2__secondary__FWD__50","CDC42EP5__P1P2",2346.25502392701,-0.0967262833434382,0.106753620476134,-0.906070285129699,0.36489865205725,0.544508190456211
"CDC42EP5__P1P2__secondary__RVS__62","CDC42EP5__P1P2",2885.30025016298,0.111431658458691,0.084262033540133,1.32244207476453,0.186020986059506,0.341786958778058
"CDC42EP5__P1P2__secondary__FWD__71","CDC42EP5__P1P2",2889.34253516008,0.130281451199633,0.0892430865952771,1.45984922944751,0.144331515227694,0.28434629948113
"CDC42EP5__P1P2__secondary__FWD__51","CDC42EP5__P1P2",1904.4896126675,0.026154938695147,0.201282798971849,0.129941250960073,0.896612907395713,0.944670716862605
"CDC42EP5_-_54984416.23-P1P2","CDC42EP5__P1P2",1613.67719319192,0.0848884734099517,0.289086027309453,0.293644332104237,0.769029696257817,0.871461495255975
"CDK10__P1P2__secondary__FWD__62","CDK10__P1P2",2910.69197769574,0.433047530301796,0.134472988127089,3.22033098493006,0.00128042669744784,0.00495736573825969
"CDK10__P1P2__secondary__RVS__56","CDK10__P1P2",3016.86926672391,0.0702841296093582,0.0838893383596349,0.837819572590369,0.402132044469099,0.580261541638791
"CDK10__P1P2__secondary__RVS__54","CDK10__P1P2",2863.34212544626,0.443080760904847,0.131185608762378,3.37751042271272,0.000731451810223067,0.00296966368066665
"CDK10__P1P2__primary__FWD__36","CDK10__P1P2",2231.29212779727,0.119136528736474,0.0955483683347597,1.2468714098714,0.212444651359867,0.37593230247032
"CDK10__P1P2__primary__FWD__35","CDK10__P1P2",2319.66430132103,-0.00929918492119505,0.0885927884884899,-0.104965483984097,0.916403197170946,0.95558175298366
"CDK10__P1P2__primary__FWD__34","CDK10__P1P2",2527.09446938613,0.107896399038107,0.15207337322123,0.709502240613443,0.478012861551549,0.650266723574551
"CDK10__P1P2__primary__FWD__31","CDK10__P1P2",2860.1593149505,0.228569030783541,0.107148439674419,2.13319980653075,0.032908338999093,0.0882908590694292
"CDK10_+_89753127.23-P1P2","CDK10__P1P2",3472.5598985578,0.473370863362173,0.144582361762881,3.27405679081735,0.00106015302461346,0.00418145080950394
"CDK2_-_56361096.23-P1P2","CDK2__P1P2",1777.65435618361,-1.05356962126764,0.195217311407305,-5.39690672754658,6.7799610823162e-08,5.20621436638126e-07
"CDK2_-_56360605.23-P1P2","CDK2__P1P2",1634.15085102135,-1.40874719096944,0.349490435212986,-4.0308605015497,5.55730209453507e-05,0.000273154092291285
"CDK2_-_56360602.23-P1P2","CDK2__P1P2",1697.74101485903,-1.88837466538739,0.307227871001942,-6.14649530079727,7.92136683710949e-10,8.52251056485902e-09
"CDK2_-_56360608.23-P1P2","CDK2__P1P2",1451.56926348122,-1.48008226272611,0.33066016347686,-4.47614326190123,7.60034950718845e-06,4.25892270127927e-05
"CDK2__P1P2__primary__FWD__70","CDK2__P1P2",2720.90555350032,-1.44821871913336,0.306190226318,-4.72980060973364,2.24740452228773e-06,1.37297274380518e-05
"CDK2__P1P2__primary__FWD__71","CDK2__P1P2",2509.72723126463,-1.29419276235756,0.240521025037125,-5.38078848681856,7.41602892218425e-08,5.64539371489859e-07
"CDK2__P1P2__primary__FWD__72","CDK2__P1P2",2079.93307696923,-1.18249215588138,0.222526692760571,-5.31393398792698,1.07283496152056e-07,7.98482777279291e-07
"CDK2_+_56360661.23-P1P2","CDK2__P1P2",1739.96730451603,-1.41446422189642,0.223562059875822,-6.32694215951531,2.50067035156916e-10,2.93859114250536e-09
"CDK4__P1P2__primary__RVS__74","CDK4__P1P2",2756.03716390161,0.187795835801484,0.148187395012862,1.267286166851,0.205052984958725,0.36673957394816
"CDK4_+_58146071.23-P1P2","CDK4__P1P2",2742.57987091165,-0.827045473719258,0.104495666701816,-7.91463894937652,2.47971642416247e-15,6.45459519762506e-14
"CDK4_-_58146046.23-P1P2","CDK4__P1P2",2307.39993272303,-0.62148095220506,0.111947745754095,-5.55152717027645,2.83184690127094e-08,2.31398932869253e-07
"CDK4_-_58146064.23-P1P2","CDK4__P1P2",2472.83220484982,-0.589424068212134,0.127979226878446,-4.60562297951657,4.11232866201973e-06,2.41039215704219e-05
"CDK4_+_58146066.23-P1P2","CDK4__P1P2",2114.81206027867,-0.687287454469885,0.129412979332743,-5.31080775679193,1.09140410795326e-07,8.11056483293279e-07
"CDK4_-_58146099.23-P1P2","CDK4__P1P2",2448.35579608207,-0.170896988654838,0.101347433054709,-1.68624881266194,0.0917478856751443,0.202413938708686
"CDK4__P1P2__primary__FWD__51","CDK4__P1P2",2188.60499445416,-0.334986376321373,0.116784326124166,-2.86841896887099,0.00412528853891311,0.0144206386001067
"CDK4__P1P2__primary__RVS__56","CDK4__P1P2",2369.45170012486,-0.501213023192386,0.150066607583028,-3.33993705371848,0.000837973808988171,0.00336405488906819
"CENPF__P1P2__secondary__FWD__69","CENPF__P1P2",1186.66762647973,-0.957249204030916,0.302720181316599,-3.16215853157732,0.00156604282633103,0.00595366811439472
"CENPF__P1P2__secondary__RVS__68","CENPF__P1P2",753.303797927749,-2.90363846010378,0.305091934803684,-9.51725735382737,1.77809797692823e-21,1.07608266941225e-19
"CENPF__P1P2__secondary__RVS__63","CENPF__P1P2",1546.71337211786,-0.341500752155711,0.267982145997253,-1.27434143377303,0.202542438393979,0.363390481928646
"CENPF__P1P2__secondary__FWD__25","CENPF__P1P2",950.742948323193,-2.30055207516209,0.334035169845533,-6.88715525441805,5.69190936001153e-12,8.74837433857011e-11
"CENPF_+_214776771.23-P1P2","CENPF__P1P2",641.074805663427,-3.42031957132402,0.34228079172216,-9.99273010359399,1.64001450225914e-23,1.31241821697316e-21
"CENPF_-_214776686.23-P1P2","CENPF__P1P2",1211.02281288527,-2.28979973315159,0.305680060795595,-7.49083773142388,6.84353849803237e-14,1.4159398135993e-12
"CENPF_-_214776800.23-P1P2","CENPF__P1P2",1202.18816831132,-2.95136718433189,0.300949363903773,-9.80685636297135,1.05194691265096e-22,7.38116083710088e-21
"CENPF_-_214776554.23-P1P2","CENPF__P1P2",853.116384661972,-3.48050677935803,0.352700572022166,-9.86816312602775,5.72024997711586e-23,4.22818171972618e-21
"CENPL_+_173793293.23-P1P2","CENPL__P1P2",1988.01118892418,-0.531950916935495,0.180195172863548,-2.95208194804592,0.00315639151117917,0.0113155642364857
"CENPL__P1P2__primary__FWD__67","CENPL__P1P2",2847.77396963732,-0.0430633435949808,0.0909502930451216,-0.473482186292864,0.635869207056758,0.776042542466674
"CENPL__P1P2__primary__RVS__65","CENPL__P1P2",1942.31887514926,-0.0678356574408606,0.125141525157605,-0.542071525462292,0.587769233646872,0.737988782339557
"CENPL__P1P2__secondary__FWD__48","CENPL__P1P2",1042.68496979326,-1.83061172509546,0.390319500312503,-4.69003399427856,2.73159663241567e-06,1.64592720545618e-05
"CENPL__P1P2__primary__RVS__72","CENPL__P1P2",1778.29539720528,-0.290088140362145,0.213551112721338,-1.35840144621808,0.17433633563118,0.326139632518685
"CENPL_+_173793242.23-P1P2","CENPL__P1P2",1544.57487564084,-2.04138822425103,0.276348227186336,-7.38701400416281,1.50162788209924e-13,2.91973148240300e-12
"CENPL_+_173793565.23-P1P2","CENPL__P1P2",972.915563800396,-3.3169057332252,0.34585948995193,-9.59032737163349,8.78059639063783e-22,5.48532353874491e-20
"CENPL_+_173793946.23-P1P2","CENPL__P1P2",2078.57736590976,-0.346569618672002,0.0963997898594077,-3.59512836259757,0.000324231671888422,0.00140471377131794
"CENPO_-_25016322.23-P1P2","CENPO__P1P2",2419.97601969403,-0.0680385403078869,0.216085078350148,-0.31486922108354,0.752860951820342,0.859867020108088
"CENPO__P1P2__secondary__RVS__72","CENPO__P1P2",2424.23244537262,0.0934334309984096,0.0822601881866174,1.13582807258408,0.256028525761976,0.428765862150331
"CENPO__P1P2__secondary__FWD__66","CENPO__P1P2",2430.74357709632,0.13595855537863,0.0955080955275274,1.42352912208834,0.15458282610992,0.298707943568619
"CENPO__P1P2__primary__RVS__49","CENPO__P1P2",2731.71148328865,-0.0965117603589662,0.16741940944446,-0.5764669740457,0.564299586574483,0.721012079631598
"CENPO_-_25016746.23-P1P2","CENPO__P1P2",2942.11458119014,0.114259795634843,0.0914504279098718,1.24941783484546,0.211512288584941,0.374899046378909
"CENPO__P1P2__secondary__RVS__26","CENPO__P1P2",2505.2355781239,0.0922081723320661,0.110038966060408,0.837959276002705,0.402053575676787,0.580261541638791
"CENPO_-_25016383.23-P1P2","CENPO__P1P2",1194.27748333883,-0.854524366358929,0.230319136520582,-3.71017527795641,0.000207115800892381,0.000933225825984609
"CENPO__P1P2__secondary__RVS__47","CENPO__P1P2",2660.10094953332,0.00146275353038654,0.0709864399671452,0.0206060978838148,0.983559876091993,0.991650383194374
"CENPQ__P1P2__secondary__RVS__433","CENPQ__P1P2",2882.4297989314,-0.345627734340714,0.147658177750509,-2.34072869925772,0.0192461469153364,0.0559640962706313
"CENPQ__P1P2__primary__RVS__458","CENPQ__P1P2",2712.83772744653,0.130692421763641,0.0720908890353689,1.81288403447933,0.0698497091787045,0.163213014955935
"CENPQ__P1P2__primary__RVS__35","CENPQ__P1P2",2075.58261977025,-0.0266380269758938,0.0907204511668224,-0.293627584886126,0.769042494780781,0.871461495255975
"CENPQ__P1P2__primary__RVS__43","CENPQ__P1P2",1490.52016079363,-0.554821361911709,0.269556816274941,-2.05827242500819,0.0395639896623249,0.102624728609776
"CENPQ__P1P2__primary__RVS__29","CENPQ__P1P2",1965.37476870076,-0.351119986012497,0.18508833218788,-1.89704008816764,0.0578226474099435,0.139694784149322
"CENPQ__P1P2__primary__FWD__64","CENPQ__P1P2",946.582871913122,-1.23982149785724,0.270526745480354,-4.58299047532538,4.58372926619577e-06,2.66250592273624e-05
"CENPQ__P1P2__primary__RVS__25","CENPQ__P1P2",1826.75380320673,-0.172067862645618,0.16078504755093,-1.07017328580329,0.284541316559631,0.461819237051108
"CENPQ_-_49431520.23-P1P2","CENPQ__P1P2",1771.90868953635,-0.492374657809908,0.173674170470535,-2.83504827733403,0.00458187611110427,0.0158564354481139
"CENPQ__P1P2__primary__RVS__28","CENPQ__P1P2",2054.67366732624,-0.548512849557507,0.15752628267592,-3.4820402045922,0.000497608974784785,0.00208767231492247
"CENPQ_+_49431493.23-P1P2","CENPQ__P1P2",1425.42230985555,-1.29774117066761,0.203062040883384,-6.39086047309498,1.64954848397104e-10,1.98911307226545e-09
"CENPQ__P1P2__primary__RVS__434","CENPQ__P1P2",1854.35330695767,-0.0773524747963873,0.130908741795929,-0.590888536053389,0.554595107674625,0.713640455496796
"CEP128__P1P2__secondary__FWD__71","CEP128__P1P2",2427.1936464269,-0.0956031215047989,0.0768419580515573,-1.24415259487081,0.213443407001684,0.377217103485547
"CEP128_+_81407803.23-P1P2","CEP128__P1P2",2417.01578444452,-0.165627494060435,0.129586518629991,-1.27812287737547,0.201206103641915,0.361931766963527
"CEP128_-_81407661.23-P1P2","CEP128__P1P2",2354.80009353704,-0.462311640641998,0.0876542713579081,-5.2742625485334,1.3329097304798e-07,9.77770069714839e-07
"CEP128_-_81408070.23-P1P2","CEP128__P1P2",2264.73741218297,-0.373550046177149,0.118855981947107,-3.14287964356212,0.00167294612306699,0.00631791626741719
"CEP128_-_81408010.23-P1P2","CEP128__P1P2",2305.5803396305,-0.477014640245793,0.118629848584186,-4.02103387923722,5.79432698905603e-05,0.000283795995119016
"CEP128__P1P2__secondary__FWD__37","CEP128__P1P2",2179.22052516716,-0.0933461674059291,0.105201404440485,-0.887309137196329,0.37491248755621,0.553803308190692
"CEP128_+_81408038.23-P1P2","CEP128__P1P2",2517.56847636989,-0.347169486734636,0.0999116267607683,-3.47476563028956,0.000511299859580664,0.00214418213093095
"CEP128__P1P2__secondary__FWD__72","CEP128__P1P2",2340.1494689215,-0.366758376216721,0.0994159662558513,-3.68912952344951,0.00022502264458736,0.00100502503115286
"CEP63__P1P2__secondary__FWD__65","CEP63__P1P2",890.472506297109,-4.50018276034239,0.445890798368227,-10.0925670070142,5.95904302388532e-24,5.24558305457105e-22
"CEP63__P1P2__secondary__FWD__54","CEP63__P1P2",948.996576345647,-1.99153044901843,0.364905201338052,-5.45766528324559,4.82436000160772e-08,3.79208062049256e-07
"CEP63_-_134204602.23-P1P2","CEP63__P1P2",901.237990808743,-3.99909789910683,0.463812821922304,-8.6222236861247,6.56662721704243e-18,2.36374168559932e-16
"CEP63_-_134205066.23-P1P2","CEP63__P1P2",672.318127072541,-4.74373829442832,0.530252108282563,-8.94619412225036,3.67949718723832e-19,1.56265663438722e-17
"CEP63_-_134204996.23-P1P2","CEP63__P1P2",1590.04335356975,-0.903071919883098,0.422749256735816,-2.13618807246643,0.0326640872610723,0.0877841679014607
"CEP63__P1P2__secondary__FWD__55","CEP63__P1P2",1860.92046542461,0.0255383528097298,0.193220921166686,0.132171778581361,0.894848422687846,0.943388705189928
"CEP63__P1P2__secondary__FWD__66","CEP63__P1P2",939.435400047467,-4.27112436249907,0.381856234734653,-11.1851633520323,4.82017000837565e-29,8.80635965869837e-27
"CEP63__P1P2__secondary__FWD__59","CEP63__P1P2",725.854372213395,-4.50739716857922,0.469630369102613,-9.59775488368037,8.17046865503207e-22,5.17089202527291e-20
"CFC1B__131278628__RVS__43","CFC1B__131278628",3031.17045371247,0.0989650765671402,0.0826373880146295,1.19758234069088,0.23107965433074,0.39892035886692
"CFC1B__131278628__RVS__74","CFC1B__131278628",1798.09138288379,-0.136237883866083,0.102181282458891,-1.33329588930236,0.182434722154973,0.336928364414763
"CFC1B__131278628__RVS__39","CFC1B__131278628",2400.02670151487,0.136161221663427,0.0716859141046011,1.89941389970624,0.0575100773659786,0.139113184895021
"CFC1B__131278628__FWD__34","CFC1B__131278628",2743.03253783721,0.174697753010137,0.129168010163962,1.35248466542436,0.176220321067541,0.328648183531779
"CFC1B__131278628__FWD__33","CFC1B__131278628",2380.84608832552,0.00424026201067765,0.114978837162429,0.0368786301490203,0.970581778825342,0.984677649276018
"CFC1B__131278628__RVS__37","CFC1B__131278628",2739.56364765011,0.111545945578426,0.0839562294489345,1.32862023831445,0.183973291623323,0.339252215347294
"CFC1B__131278628__RVS__38","CFC1B__131278628",2427.37907999637,0.148133291393963,0.102498330488036,1.44522638260195,0.148394308172702,0.289756419850024
"CFC1B__131278628__RVS__36","CFC1B__131278628",2196.25393997276,0.080539303865518,0.0833942563262545,0.965765598417625,0.334161486303189,0.513290066451863
"CFDP1__P1__primarysecondary__FWD__45","CFDP1__P1",2869.07326458179,0.0895105113838193,0.0752731094513838,1.18914326824284,0.234383294418253,0.403400895814422
"CFDP1__P1__primarysecondary__FWD__44","CFDP1__P1",2631.58973602014,0.0587237878281131,0.0870515248352906,0.674586550197987,0.499938480462759,0.66780304956834
"CFDP1__P1__primarysecondary__FWD__42","CFDP1__P1",2740.8031574591,0.105387994624569,0.105862591187869,0.995516862397046,0.319484947208536,0.498810216599016
"CFDP1__P1__primarysecondary__RVS__25","CFDP1__P1",2383.62398872158,0.00340819757088931,0.0817924084433638,0.0416688741137789,0.966762667259617,0.982496003288274
"CFDP1_-_75467341.23-P1","CFDP1__P1",1075.63044133813,-2.94953596367501,0.392066873570684,-7.52304303807307,5.35157974874118e-14,1.13142678399696e-12
"CFDP1_-_75467338.23-P1","CFDP1__P1",882.828806024348,-3.46289232427906,0.357769379419292,-9.6791187940673,3.69890329484834e-22,2.45318360301482e-20
"CFDP1_-_75467362.23-P1","CFDP1__P1",966.291284446461,-1.15221918280133,0.254951656328251,-4.51936339381079,6.2025853333205e-06,3.52669605299721e-05
"CFDP1_-_75467319.23-P1","CFDP1__P1",1165.37673030505,-1.61777155745265,0.351777988579179,-4.59884248013011,4.24844848766803e-06,2.47668432908426e-05
"CHAF1A_+_4402699.23-P1P2","CHAF1A__P1P2",798.192821170004,-0.917257264116694,0.259132411846477,-3.53972418031644,0.000400545415937189,0.00171159808584281
"CHAF1A__P1P2__primary__FWD__38","CHAF1A__P1P2",1112.48724729308,-0.845447209250346,0.287531413210008,-2.94036467115628,0.00327826169072045,0.0117177585645058
"CHAF1A__P1P2__primary__FWD__41","CHAF1A__P1P2",2176.16577548259,0.237936134251446,0.092396885392383,2.57515319094361,0.0100195698635772,0.0318514428722975
"CHAF1A__P1P2__primary__RVS__41","CHAF1A__P1P2",1977.10293071987,0.112521797757895,0.0990306758155056,1.13623174669153,0.255859587293084,0.42863120826279
"CHAF1A__P1P2__primary__FWD__47","CHAF1A__P1P2",2896.62284145714,0.134896121407425,0.087248111230437,1.54612082147133,0.122075391097322,0.251073919285337
"CHAF1A__P1P2__primary__RVS__32","CHAF1A__P1P2",1665.37655612948,0.00801734485031611,0.193778157185112,0.0413738316370576,0.966997874257203,0.982496003288274
"CHAF1A_-_4402698.23-P1P2","CHAF1A__P1P2",930.661553838868,-1.235635885166,0.355965793662383,-3.47122085089431,0.000518097697587165,0.00216987024469573
"CHAF1A_+_4403014.23-P1P2","CHAF1A__P1P2",1691.93566283286,0.0578707370788917,0.248251233381775,0.233113593397116,0.815673199653213,0.899365416412354
"CHAMP1_+_115080172.23-P1P2","CHAMP1__P1P2",2193.39963001129,0.0689523679591947,0.122898507143493,0.561051306169959,0.57476256179088,0.728458885578677
"CHAMP1_+_115080003.23-P1P2","CHAMP1__P1P2",1880.79769195636,-0.0231428830085201,0.141116077548803,-0.163998910758531,0.86973200129075,0.931487440991462
"CHAMP1_-_115080021.23-P1P2","CHAMP1__P1P2",2338.96377012353,0.0373565854828089,0.12132028291471,0.307917065352306,0.758145440010169,0.864068066810084
"CHAMP1__P1P2__primary__RVS__69","CHAMP1__P1P2",2260.95217102968,-0.0227103164811636,0.116066608491291,-0.195666236623669,0.84487141281534,0.918581842610705
