"sgID","gene_TSS","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCF1__74188108__RVS__85","NCF1__74188108",2458.19502981447,0.0128684874918942,0.126665901666615,0.101593935878371,0.919078993012502,0.964392562242245
"NCF1__74188108__RVS__55","NCF1__74188108",3201.83610826243,-0.158452314832637,0.114186802367434,-1.38765874468368,0.165240984134737,0.393998633188047
"NCF1__74188108__RVS__65","NCF1__74188108",1826.25581602743,-0.357110540006305,0.153589417436951,-2.32509860357338,0.0200666883100665,0.0890085858480872
"NCOA6_-_33413421.23-P1P2","NCOA6__P1P2",2400.24402857879,-0.287594990318423,0.160322714054669,-1.79385055956796,0.0728370245175793,0.230107963590121
"NCOA6_-_33413434.23-P1P2","NCOA6__P1P2",2928.09112106798,-0.26130993999366,0.11631830003808,-2.24650755649036,0.0246715160756547,0.104594697968723
"NCOA6_+_33413238.23-P1P2","NCOA6__P1P2",2021.83980537089,-0.141254279396605,0.171464625039081,-0.823810038743614,0.410047502659584,0.658237726832352
"NCOA6_+_33413352.23-P1P2","NCOA6__P1P2",2345.73693088243,-0.156368346448355,0.148377955748301,-1.05385160254943,0.291950863794912,0.546784279439845
"NCOA6_+_33413376.23-P1P2","NCOA6__P1P2",1711.04576100385,-0.334256787423718,0.156829224713468,-2.13134247162425,0.0330609385147785,0.129764518702311
"NCOA6__P1P2__primary__RVS__-145","NCOA6__P1P2",2385.83100408147,0.0654686521474515,0.140894330187241,0.464664916327343,0.64217143628703,0.825490236607356
"NCOA6__P1P2__secondary__FWD__33","NCOA6__P1P2",2084.42434527825,-0.0508716190928404,0.120729781872193,-0.421367605440504,0.673486670446462,0.844737231856619
"NCOA6__P1P2__secondary__FWD__70","NCOA6__P1P2",2616.97318703749,-0.212946589686494,0.118574159532149,-1.79589373036001,0.0725114197698944,0.229660221957546
"NCSTN__P1P2__primary__FWD__35","NCSTN__P1P2",2086.5591295906,0.0740390339946296,0.198752503342329,0.372518749447425,0.709506654852108,0.863669077145915
"NCSTN_-_160313195.23-P1P2","NCSTN__P1P2",1392.54372367753,-0.939679723547446,0.355327117553994,-2.64454829683709,0.00818000322012401,0.044598519808818
